Disease,ReadCode,MedCode,ReadTerm
Cardiomyopathy other,G552.00,68685,Obscure African cardiomyopathy
Cardiomyopathy other,G554100,41488,Constrictive cardiomyopathy
Cardiomyopathy other,G554200,21852,Familial cardiomyopathy
Cardiomyopathy other,G554500,101015,Takotsubo cardiomyopathy
Cardiomyopathy other,G554511,104658,Stress cardiomyopathy
Cardiomyopathy other,G554.00,57306,Other primary cardiomyopathies
Cardiomyopathy other,G554z00,40834,Other primary cardiomyopathy NOS
Cardiomyopathy other,G557000,30667,Amyloid heart disease
Cardiomyopathy other,G557011,105798,Cardiac amyloidosis
Cardiomyopathy other,G557100,49844,Beriberi heart disease
Cardiomyopathy other,G557500,20035,Thyrotoxic heart disease
Cardiomyopathy other,G557.00,100966,Nutritional and metabolic cardiomyopathies
Cardiomyopathy other,G557z00,64673,Nutritional and metabolic cardiomyopathy NOS
Cardiomyopathy other,G558000,70855,Cardiomyopathy in Friedreich's ataxia
Cardiomyopathy other,G558100,27683,Cardiomyopathy in myotonic dystrophy
Cardiomyopathy other,G558200,64837,Dystrophic cardiomyopathy
Cardiomyopathy other,G558400,105651,Amyloid cardiomyopathy
Cardiomyopathy other,G558.00,55850,Cardiomyopathy in disease EC
Cardiomyopathy other,G558z00,98020,"Cardiomyopathy in diseases EC, NOS"
Cardiomyopathy other,G559.00,97780,Arrhythmogenic right ventricular cardiomyopathy
Cardiomyopathy other,G55A.00,102955,Tachycardiomyopathy
Cardiomyopathy other,G55A.11,104529,Tachycardia-induced cardiomyopathy
Cardiomyopathy other,G55..00,3204,Cardiomyopathy
Cardiomyopathy other,G55y000,58938,Cardiomyopathy due to drugs and other external agents
Cardiomyopathy other,G55y.00,42043,Secondary cardiomyopathy NOS
Cardiomyopathy other,G55z.00,22993,Cardiomyopathy NOS
Cardiomyopathy other,Gyu5N00,92266,[X]Other restrictive cardiomyopathy
Cardiomyopathy other,Gyu5P00,97617,[X]Other cardiomyopathies
Cardiomyopathy other,Gyu5R00,98634,[X]Cardiomyopathy in metabolic diseases CE
Cardiomyopathy other,G554200,21852,Familial cardiomyopathy
Cardiomyopathy other,G554400,7535,Primary dilated cardiomyopathy
Cardiomyopathy other,G558200,64837,Dystrophic cardiomyopathy
Cardiomyopathy other,G556.00,114348,Cardiomyopathy in Chagas's disease
Cerebral Palsy,38Gw.00,107844,Gross Motor Function Classification System Cerebral Palsy
Cerebral Palsy,F137000,16977,Athetoid cerebral palsy
Cerebral Palsy,F137011,64561,Vogt's disease
Cerebral Palsy,F137100,92598,Double athetosis
Cerebral Palsy,F137111,66314,Congenital athetosis
Cerebral Palsy,F137.11,73943,Athetoid cerebral palsy
Cerebral Palsy,F137.12,42406,Athetosis - congenital
Cerebral Palsy,F230000,37160,Congenital paraplegia
Cerebral Palsy,F230100,5512,Cerebral palsy with spastic diplegia
Cerebral Palsy,F230111,104775,Spastic diplegic cerebral palsy
Cerebral Palsy,F230.00,25324,Congenital diplegia
Cerebral Palsy,F230.11,99040,Paraplegia - congenital
Cerebral Palsy,F230z00,45551,Congenital diplegia NOS
Cerebral Palsy,F231.00,27966,Congenital hemiplegia
Cerebral Palsy,F232.00,21249,Congenital quadriplegia
Cerebral Palsy,F232.11,48126,Tetraplegia - congenital
Cerebral Palsy,F233.00,33925,Congenital monoplegia
Cerebral Palsy,F233.11,55593,Congenital spastic foot
Cerebral Palsy,F234.00,2019,Infantile hemiplegia NOS
Cerebral Palsy,F23..00,2069,Congenital cerebral palsy
Cerebral Palsy,F23..11,15530,Congenital spastic cerebral palsy
Cerebral Palsy,F23..12,5560,Infantile cerebral palsy
Cerebral Palsy,F23..13,39971,Littles disease
Cerebral Palsy,F23..14,61219,Cerebral atonia
Cerebral Palsy,F23y000,21548,Ataxic infantile cerebral palsy
Cerebral Palsy,F23y100,104828,Flaccid infantile cerebral palsy
Cerebral Palsy,F23y200,25570,Spastic cerebral palsy
Cerebral Palsy,F23y300,49967,Dyskinetic cerebral palsy
Cerebral Palsy,F23y400,52659,Ataxic diplegic cerebral palsy
Cerebral Palsy,F23y500,95132,Worster-Drought syndrome
Cerebral Palsy,F23y511,100627,Congenital suprabulbar paresis
Cerebral Palsy,F23y600,107551,Choreoathetoid cerebral palsy
Cerebral Palsy,F23y.00,53178,Other congenital cerebral palsy
Cerebral Palsy,F23yz00,12666,Other infantile cerebral palsy NOS
Cerebral Palsy,F23z.00,28306,Congenital cerebral palsy NOS
Cerebral Palsy,F2B0.00,104580,Spastic quadriplegic cerebral palsy
Cerebral Palsy,F2B1.00,105133,Spastic hemiplegic cerebral palsy
Cerebral Palsy,F2B..00,104498,Cerebral palsy
Cerebral Palsy,F2By.00,104782,Other cerebral palsy
Cerebral Palsy,F2Bz.00,104654,Cerebral palsy NOS
Cerebral Palsy,Fyu9000,90520,[X]Other infantile cerebral palsy
Cerebral Palsy,Fyu9.00,53755,[X]Cerebral palsy and other paralytic syndromes
Cerebral Palsy,G669.00,16956,"Cerebral palsy, not congenital or infantile, acute"
Cerebrovascular disease,14AB000,105202,H/O amaurosis fugax
Cerebrovascular disease,14AB.00,13567,H/O: TIA
Cerebrovascular disease,1B1S.00,28278,Transient global amnesia
Cerebrovascular disease,8CRB.00,100015,Transient ischaemic attack clinical management plan
Cerebrovascular disease,F423600,1195,Amaurosis fugax
Cerebrovascular disease,Fyu5500,63746,[X]Other transnt cerebral ischaemic attacks+related syndroms
Cerebrovascular disease,G650.11,5268,Insufficiency - basilar artery
Cerebrovascular disease,G655.00,6489,Transient global amnesia
Cerebrovascular disease,G656.00,10794,Vertebrobasilar insufficiency
Cerebrovascular disease,G657.00,105738,Carotid territory transient ischaemic attack
Cerebrovascular disease,G65..00,504,Transient cerebral ischaemia
Cerebrovascular disease,G65..12,1433,Transient ischaemic attack
Cerebrovascular disease,G65..13,2417,Vertebro-basilar insufficiency
Cerebrovascular disease,G65y.00,19354,Other transient cerebral ischaemia
Cerebrovascular disease,G65z100,16507,Intermittent cerebral ischaemia
Cerebrovascular disease,G65z.00,1895,Transient cerebral ischaemia NOS
Cerebrovascular disease,G65zz00,15788,Transient cerebral ischaemia NOS
Cerebrovascular disease,Z7CE700,18996,Transient global amnesia
Cerebrovascular disease,Z7CE711,19004,TGA - Transient global amnesia
Cerebrovascular disease,ZV12D00,101251,[V]Personal history of transient ischaemic attack
Cerebrovascular disease,G63..11,57495,Infarction - precerebral
Cerebrovascular disease,G63y000,23671,Cerebral infarct due to thrombosis of precerebral arteries
Cerebrovascular disease,G63y100,24446,Cerebral infarction due to embolism of precerebral arteries
Cerebrovascular disease,G640000,36717,Cerebral infarction due to thrombosis of cerebral arteries
Cerebrovascular disease,G640.00,16517,Cerebral thrombosis
Cerebrovascular disease,G641000,27975,Cerebral infarction due to embolism of cerebral arteries
Cerebrovascular disease,G641.00,15019,Cerebral embolism
Cerebrovascular disease,G641.11,34758,Cerebral embolus
Cerebrovascular disease,G64..00,8837,Cerebral arterial occlusion
Cerebrovascular disease,G64..11,5363,CVA - cerebral artery occlusion
Cerebrovascular disease,G64..12,569,Infarction - cerebral
Cerebrovascular disease,G64..13,6155,Stroke due to cerebral arterial occlusion
Cerebrovascular disease,G64z000,25615,Brainstem infarction
Cerebrovascular disease,G64z100,47642,Wallenberg syndrome
Cerebrovascular disease,G64z111,5185,Lateral medullary syndrome
Cerebrovascular disease,G64z200,9985,Left sided cerebral infarction
Cerebrovascular disease,G64z300,10504,Right sided cerebral infarction
Cerebrovascular disease,G64z400,26424,Infarction of basal ganglia
Cerebrovascular disease,G64z.00,3149,Cerebral infarction NOS
Cerebrovascular disease,G64z.11,15252,Brainstem infarction NOS
Cerebrovascular disease,G64z.12,5602,Cerebellar infarction
Cerebrovascular disease,G683.00,39403,Sequelae of cerebral infarction
Cerebrovascular disease,G6W..00,40758,Cereb infarct due unsp occlus/stenos precerebr arteries
Cerebrovascular disease,G6X..00,33543,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs
Cerebrovascular disease,Gyu6300,91627,[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs
Cerebrovascular disease,Gyu6400,53745,[X]Other cerebral infarction
Cerebrovascular disease,Gyu6G00,94482,[X]Cereb infarct due unsp occlus/stenos precerebr arteries
Cerebrovascular disease,14A7.00,34135,H/O: CVA/stroke
Cerebrovascular disease,14A7.11,6305,H/O: CVA
Cerebrovascular disease,14A7.12,5871,H/O: stroke
Cerebrovascular disease,14AK.00,66873,H/O: Stroke in last year
Cerebrovascular disease,1M4..00,100639,Central post-stroke pain
Cerebrovascular disease,661M700,107195,Stroke self-management plan agreed
Cerebrovascular disease,661N700,109743,Stroke self-management plan review
Cerebrovascular disease,662e.00,18686,Stroke/CVA annual review
Cerebrovascular disease,662e.11,107886,Stroke annual review
Cerebrovascular disease,662M100,105100,Stroke 6 month review
Cerebrovascular disease,662M200,104505,Stroke initial post discharge review
Cerebrovascular disease,662M.00,10792,Stroke monitoring
Cerebrovascular disease,7P24200,55351,Delivery of rehabilitation for stroke
Cerebrovascular disease,8HHM.00,56458,Ref to multidisciplinary stroke function improvement service
Cerebrovascular disease,8IEC.00,104638,Ref multidisciplinary stroke function improvement declined
Cerebrovascular disease,9h21.00,11039,Excepted from stroke quality indicators: Patient unsuitable
Cerebrovascular disease,9h22.00,11074,Excepted from stroke quality indicators: Informed dissent
Cerebrovascular disease,9h2..00,10962,Exception reporting: stroke quality indicators
Cerebrovascular disease,Fyu5600,93459,[X]Other lacunar syndromes
Cerebrovascular disease,G663.00,8443,Brain stem stroke syndrome
Cerebrovascular disease,G664.00,17322,Cerebellar stroke syndrome
Cerebrovascular disease,G665.00,33499,Pure motor lacunar syndrome
Cerebrovascular disease,G666.00,51767,Pure sensory lacunar syndrome
Cerebrovascular disease,G667.00,7780,Left sided CVA
Cerebrovascular disease,G668.00,12833,Right sided CVA
Cerebrovascular disease,G66..00,1469,Stroke and cerebrovascular accident unspecified
Cerebrovascular disease,G66..11,1298,CVA unspecified
Cerebrovascular disease,G66..12,6253,Stroke unspecified
Cerebrovascular disease,G66..13,6116,CVA - Cerebrovascular accident unspecified
Cerebrovascular disease,G68X.00,6228,"Sequelae of stroke,not specfd as h'morrhage or infarction"
Cerebrovascular disease,Gyu6C00,110337,"[X]Sequelae of stroke,not specfd as h'morrhage or infarction"
Cerebrovascular disease,L440.11,47607,CVA - cerebrovascular accident in the puerperium
Cerebrovascular disease,L440.12,56279,Stroke in the puerperium
Cerebrovascular disease,ZV12511,19348,[V]Personal history of stroke
Cerebrovascular disease,ZV12512,7138,[V]Personal history of cerebrovascular accident (CVA)
Cervical carcinoma in situ,4K2..11,7610,Dyskaryosis on cervical smear
Cervical carcinoma in situ,4K2J.00,107295,Cervical smear - low grade dyskaryosis
Cervical carcinoma in situ,4K2K.00,107363,Cervical smear - high grade dyskaryosis (moderate)
Cervical carcinoma in situ,4K2L.00,107264,Cervical smear - high grade dyskaryosis (severe)
Cervical carcinoma in situ,4K2N.00,107497,Cervical smear - ?endocervical type glandular neoplasia
Cervical carcinoma in situ,4K2P.00,107348,Cervical smear - ?non-cervical type glandular neoplasia
Cervical carcinoma in situ,B831000,24228,Carcinoma in situ of endocervix
Cervical carcinoma in situ,B831100,50126,Carcinoma in situ of exocervix
Cervical carcinoma in situ,B831.00,3279,Carcinoma in situ of cervix uteri
Cervical carcinoma in situ,B831.11,4087,CIN III - carcinoma in situ of cervix
Cervical carcinoma in situ,B831.12,5295,Cervical intraepithelial neoplasia
Cervical carcinoma in situ,B831.13,21886,Cervical intraepithelial neoplasia grade III
Cervical carcinoma in situ,ByuFA00,72695,[X]Carcinoma in situ of other parts of cervix
Cervical carcinoma in situ,K551000,63477,Anaplasia of cervix
Cervical carcinoma in situ,K551100,107831,Epidermidization of cervix
Cervical carcinoma in situ,K551300,9184,Mild cervical dysplasia
Cervical carcinoma in situ,K551311,8226,Cervical intraepithelial neoplasia grade I
Cervical carcinoma in situ,K551400,22037,Moderate cervical dysplasia
Cervical carcinoma in situ,K551411,22493,Cervical intraepithelial neoplasia grade II
Cervical carcinoma in situ,K551.00,1910,Dysplasia of cervix uteri
Cervical carcinoma in situ,K551.12,16859,"CIN I - II, cervical dysplasia"
Cervical carcinoma in situ,K551X00,20602,"Severe cervical dysplasia, not elsewhere classified"
Cervical carcinoma in situ,K551z00,12913,Dysplasia of cervix NOS
Cervical carcinoma in situ,R150000,5446,[D]Dyskaryotic cervical smear
Cervical carcinoma in situ,ZV13B00,64005,[V]Personal history of mild cervical dysplasia
Cervical carcinoma in situ,ZV13B11,61148,"[V]PH of cervical intraepithelial neoplasia, grade I"
Cervical carcinoma in situ,ZV13C00,32449,[V]Personal history of moderate cervical dysplasia
Cervical carcinoma in situ,ZV13C11,30366,[V]PH of cervical intraepithelial neoplasia grade II
Cervical carcinoma in situ,ZV13D00,42853,[V]Personal history of severe cervical dysplasia
Cervical carcinoma in situ,ZV13E00,28613,"[V]PH of cervical intraepithelial neoplasia, grade III"
Cholelithiasis,14CE.00,12140,H/O: gall stones
Cholelithiasis,1965.00,930,Biliary colic
Cholelithiasis,1965.11,7306,Biliary colic symptom
Cholelithiasis,4775.00,94302,Faeces: gall stones present
Cholelithiasis,4G21.00,61996,O/E: cholesterol gall stone
Cholelithiasis,4G22.00,45836,O/E: pigment gall stone
Cholelithiasis,4G2..00,4429,O/E: gall stone
Cholelithiasis,4G2Z.00,42694,O/E: gall stone NOS
Cholelithiasis,7648700,17959,Enterotomy and removal of gallstone
Cholelithiasis,8CMWD00,109379,On gallstone care pathway
Cholelithiasis,J503000,29663,Gallstone ileus
Cholelithiasis,J640000,63208,Gallbladder calculus with acute cholecystitis +no obstruct
Cholelithiasis,J640100,48587,Gallbladder calculus with acute cholecystitis + obstruction
Cholelithiasis,J640.00,35046,Gallbladder calculus with acute cholecystitis
Cholelithiasis,J640z00,64132,Gallbladder calculus with acute cholecystitis - obst NOS
Cholelithiasis,J641000,49202,Gallbladder calculus with other cholecystitis +no obstruct
Cholelithiasis,J641100,47536,Gallbladder calculus with other cholecystitis + obstruct
Cholelithiasis,J641.00,49106,Gallbladder calculus with other cholecystitis
Cholelithiasis,J641z00,71134,Gallbladder calculus with other cholecystitis - obstruct NOS
Cholelithiasis,J642000,54853,Gallbladder calculus without mention cholecystitis +no obstr
Cholelithiasis,J642100,61367,Gallbladder calculus without mention cholecystitis + obstruc
Cholelithiasis,J642200,6285,Biliary colic
Cholelithiasis,J642.00,12438,Gallbladder calculus without mention of cholecystitis
Cholelithiasis,J642.11,4416,Gallbladder calculus without mention of cholecystitis
Cholelithiasis,J642z00,15602,Gallbladder calculus without cholecystitis and obstruct NOS
Cholelithiasis,J643000,39025,Bile duct calculus + acute cholecystitis and no obstruction
Cholelithiasis,J643100,31650,Bile duct calculus + acute cholecystitis and obstruction
Cholelithiasis,J643.00,34683,Bile duct calculus with acute cholecystitis
Cholelithiasis,J643z00,96679,Bile duct calculus + acute cholecystitis - obstruct NOS
Cholelithiasis,J644000,107004,Bile duct calculus + other cholecystitis and no obstruction
Cholelithiasis,J644100,44649,Bile duct calculus + other cholecystitis and obstruction
Cholelithiasis,J644.00,26889,Bile duct calculus with other cholecystitis
Cholelithiasis,J644z00,61298,Bile duct calculus + other cholecystitis - obstruction NOS
Cholelithiasis,J645000,66713,"Bile duct calculus without cholecystitis, no obstruction"
Cholelithiasis,J645100,36879,Bile duct calculus without cholecystitis with obstruction
Cholelithiasis,J645200,8723,Bile duct calculus NOS
Cholelithiasis,J645.00,22697,Bile duct calculus without mention of cholecystitis
Cholelithiasis,J645.11,15181,Choledocholithiasis
Cholelithiasis,J645z00,69721,Bile duct calculus without cholecystitis NOS
Cholelithiasis,J646.00,24866,Calculus of bile duct with cholangitis
Cholelithiasis,J64..00,3599,Cholelithiasis
Cholelithiasis,J64..11,29142,Bile duct calculus
Cholelithiasis,J64..12,40075,Calculus - biliary
Cholelithiasis,J64..13,35469,Cystic duct calculus
Cholelithiasis,J64..14,8620,Gallbladder calculus
Cholelithiasis,J64..15,760,Gallstones
Cholelithiasis,J64..16,17323,Stone - biliary
Cholelithiasis,J64z000,47888,Cholelithiasis without obstruction NOS
Cholelithiasis,J64z100,62988,Cholelithiasis with obstruction NOS
Cholelithiasis,J64z.00,27437,Cholelithiasis NOS
Cholelithiasis,J64zz00,34063,Cholelithiasis NOS
Cholelithiasis,J670500,12316,Gallstone acute pancreatitis
Cholelithiasis,J671100,42278,Gallstone chronic pancreatitis
Cholelithiasis,Jyu8000,96795,[X]Other cholelithiasis
Chronic fatigue,8HlL.00,100414,Referral for chronic fatigue syndrome activity management
Chronic fatigue,8HlL.11,104407,Referral for myalgic encephalopathy activity management
Chronic fatigue,8Q1..00,97140,Activity management for chronic fatigue syndrome
Chronic fatigue,8Q1..11,97528,Activity management for myalgic encephalopathy
Chronic fatigue,E205.00,3361,Neurasthenia - nervous debility
Chronic fatigue,Eu46000,16561,[X]Neurasthenia
Chronic fatigue,Eu46011,9656,[X]Fatigue syndrome
Chronic fatigue,F03y.12,4364,Myalgic encephalomyelitis
Chronic fatigue,F286000,98512,Mild chronic fatigue syndrome
Chronic fatigue,F286100,97284,Moderate chronic fatigue syndrome
Chronic fatigue,F286200,98734,Severe chronic fatigue syndrome
Chronic fatigue,F286.00,4546,Chronic fatigue syndrome
Chronic fatigue,F286.11,7529,CFS - Chronic fatigue syndrome
Chronic fatigue,F286.12,6190,Postviral fatigue syndrome
Chronic fatigue,F286.13,27877,PVFS - Postviral fatigue syn
Chronic fatigue,F286.14,9127,Post-viral fatigue syndrome
Chronic fatigue,F286.15,1040,Myalgic encephalomyelitis
Chronic fatigue,F286.16,6552,ME - Myalgic encephalomyelitis
Chronic fatigue,R007400,1042,[D]Postviral (asthenic) syndrome
Chronic fatigue,R007411,12411,[D]Post viral debility
Chronic fatigue,8HkW.00,99807,Referral to chronic fatigue syndrome specialist team
Chronic fatigue,8HkW.11,100464,Referral to myalgic encephalomyelitis specialist team
Chronic fatigue,E20y300,72171,Psychasthenic neurosis
Chronic fatigue,R007200,5049,[D]Asthenia NOS
Chronic fatigue,Eu46y15,90597,[X]Psychasthenia neurosis
Chronic fatigue,Eu46y14,61753,[X]Psychasthenia
Chronic sinusitis,741..00,4640,Nasal sinus operations
Chronic sinusitis,7410.00,23740,Operations on maxillary antrum using sublabial approach
Chronic sinusitis,7410000,32764,Ligation of maxillary artery using sublabial approach
Chronic sinusitis,7410100,3938,Caldwell Luc drainage of maxillary antrum
Chronic sinusitis,7410200,57098,Irrigation of maxillary antrum using sublabial approach
Chronic sinusitis,7410300,61629,Transantral vidian nerve neurectomy using sublabial approach
Chronic sinusitis,7410y00,96692,Operation on maxillary antrum using sublabial approach OS
Chronic sinusitis,7410z00,105781,Operation on maxillary antrum using sublabial approach NOS
Chronic sinusitis,7411.00,7981,Other operations on maxillary antrum
Chronic sinusitis,7411.11,28764,Reconstruction of maxillary antrum
Chronic sinusitis,7411000,41457,Drainage of maxillary antrum NEC
Chronic sinusitis,7411100,54292,Excision of lesion of maxillary antrum
Chronic sinusitis,7411200,848,Intranasal antrostomy
Chronic sinusitis,7411211,34257,Intranasal antrostomy and drainage
Chronic sinusitis,7411300,44876,Biopsy of lesion of maxillary antrum
Chronic sinusitis,7411400,44432,Closure of fistula between maxillary antrum and mouth
Chronic sinusitis,7411500,18271,Puncture of maxillary antrum
Chronic sinusitis,7411511,48497,Irrigation of maxillary antrum NEC
Chronic sinusitis,7411600,24535,Removal of antrochoanal polyp
Chronic sinusitis,7411700,41877,Radical maxillary antrotomy
Chronic sinusitis,7411711,95634,Denker radical maxillary antrotomy
Chronic sinusitis,7411800,95857,Direct closure of defect of maxilla
Chronic sinusitis,7411900,70776,Reconstruction of defect of maxilla with skin graft
Chronic sinusitis,7411A00,97338,Reconstruction of maxilla with local flap
Chronic sinusitis,7411D00,34107,Reconstruction of maxilla with bone graft
Chronic sinusitis,7411E00,33956,Intranasal antrostomy and biopsy of maxillary antrum
Chronic sinusitis,7411F00,33603,Intranasal antrostomy and excision lesion maxillary antrum
Chronic sinusitis,7411G00,25174,Bilateral antral washout
Chronic sinusitis,7411y00,53961,Other specified other operation on maxillary antrum
Chronic sinusitis,7411z00,19995,Other operation on maxillary antrum NOS
Chronic sinusitis,7412.00,39381,Operations on frontal sinus
Chronic sinusitis,7412000,12747,External frontoethmoidectomy
Chronic sinusitis,7412011,63552,Killian external frontoethmoidectomy
Chronic sinusitis,7412013,66885,Ogston external frontoethmoidectomy
Chronic sinusitis,7412100,1673,Intranasal ethmoidectomy
Chronic sinusitis,7412200,30744,External ethmoidectomy
Chronic sinusitis,7412300,34165,Transantral ethmoidectomy
Chronic sinusitis,7412311,39469,Horgan transantral ethmoidectomy
Chronic sinusitis,7412400,50787,Bone flap to frontal sinus
Chronic sinusitis,7412500,60356,Trephine of frontal sinus
Chronic sinusitis,7412600,48896,Craniofacial ethmoidectomy
Chronic sinusitis,7412700,21213,Radical frontal sinus antrostomy
Chronic sinusitis,7412800,27869,Frontal sinusotomy NEC
Chronic sinusitis,7412900,90287,Median drainage of frontal sinus
Chronic sinusitis,7412y00,64359,Other specified operation on frontal sinus
Chronic sinusitis,7412z00,42196,Operation on frontal sinus NOS
Chronic sinusitis,7413.00,11711,Operations on sphenoid sinus
Chronic sinusitis,7413000,18302,Drainage of sphenoid sinus
Chronic sinusitis,7413100,22555,Puncture of sphenoid sinus
Chronic sinusitis,7413200,88274,Repair of sphenoidal sinus
Chronic sinusitis,7413y00,33336,Other specified operation on sphenoid sinus
Chronic sinusitis,7413z00,68405,Operation on sphenoid sinus NOS
Chronic sinusitis,7414.00,36047,Operations on unspecified nasal sinus
Chronic sinusitis,7414.11,62763,Reconstruction of defect of nasal sinus
Chronic sinusitis,7414000,64766,Excision of nasal sinus NEC
Chronic sinusitis,7414100,67200,Excision of lesion of nasal sinus
Chronic sinusitis,7414200,45832,Biopsy of lesion of nasal sinus NEC
Chronic sinusitis,7414300,16022,Lateral rhinotomy
Chronic sinusitis,7414400,44645,Catheterisation of nasal sinus
Chronic sinusitis,7414500,1400,Antral washout - nasal
Chronic sinusitis,7414511,23673,BAWO
Chronic sinusitis,7414600,49369,Direct closure of defect of nasal sinus
Chronic sinusitis,7414700,110252,Reconstruction of defect of nasal sinus with skin graft
Chronic sinusitis,7414800,91681,Reconstruction of defect of nasal sinus with local flap
Chronic sinusitis,7414A00,67275,Reconstruct defect nasal sinus c microvascular transfer flap
Chronic sinusitis,7414B00,69374,Reconstruction of defect of nasal sinus with bone graft
Chronic sinusitis,7414y00,4128,Other specified operation on unspecified nasal sinus
Chronic sinusitis,7414z00,1140,Operation on unspecified nasal sinus NOS
Chronic sinusitis,7415.00,7738,FESS - diagnostic endoscopy of nose and sinus
Chronic sinusitis,7415.11,20806,FESS - diagnostic nasal antroscopy
Chronic sinusitis,7415000,103022,FESS - diagnostic antroscopy via canine fossa
Chronic sinusitis,7415100,105121,FESS - diagnostic antroscopy via inferior meatus
Chronic sinusitis,7415200,59339,FESS - diagnostic antroscopy via middle meatus
Chronic sinusitis,7415y00,41887,FESS/Diagnostic endoscopy of nose or sinus OS
Chronic sinusitis,7415z00,33709,FESS/Diagnostic endoscopy of nose or sinus NOS
Chronic sinusitis,7416.00,6491,FESS/Therapeutic endoscopy of nose and sinus
Chronic sinusitis,7416.11,21923,FESS/Therapeutic nasal antroscopy
Chronic sinusitis,7416100,99561,FESS/Therapeutic antroscopy via inferior meatus
Chronic sinusitis,7416200,62936,FESS/Therapeutic antroscopy via middle meatus
Chronic sinusitis,7416300,8220,FESS/Uncinectomy
Chronic sinusitis,7416400,59019,FESS/Uncinectomy and excision of bulla
Chronic sinusitis,7416500,20832,FESS/Anterior ethmoidectomy
Chronic sinusitis,7416600,49348,FESS/Anterior ethmoidectomy and frontal recess dissection
Chronic sinusitis,7416700,33922,FESS/Anterior and posterior ethmoidectomy
Chronic sinusitis,7416800,37481,FESS/Sphenoidectomy
Chronic sinusitis,7416900,18869,FESS/Antrostomy via middle meatus
Chronic sinusitis,7416A00,46336,FESS/Antrostomy via inferior meatus
Chronic sinusitis,7416B00,35389,FESS/Excisional surgery to middle turbinate
Chronic sinusitis,7416C00,18083,FESS - post operative suction clearance (local anaesthetic)
Chronic sinusitis,7416D00,16626,FESS - post operative removal of polyps (local anaesthetic)
Chronic sinusitis,7416E00,7243,FESS/Post operative division of adhesions
Chronic sinusitis,7416F00,42166,Functional endoscopic sinus surg - polypectomy nasal sinus
Chronic sinusitis,7416y00,45995,FESS - therapeutic endoscopy of nose or sinus OS
Chronic sinusitis,7416z00,34973,FESS - therapeutic endoscopy of nose or sinus NOS
Chronic sinusitis,7417z00,94014,Other operations on frontal sinus
Chronic sinusitis,7417000,92311,Frontal sinus osteoplasty
Chronic sinusitis,7417y00,92967,Other specified other operations on frontal sinus
Chronic sinusitis,7417z00,39139,Other operations on frontal sinus NOS
Chronic sinusitis,7418.00,100959,Diagnostic nasendoscopy
Chronic sinusitis,741y.00,19480,Other specified operations on nasal sinus
Chronic sinusitis,741z.00,33756,Nasal sinus operations NOS
Chronic sinusitis,7M1B000,68003,Functional endoscopic sinus surgery
Chronic sinusitis,7M1B100,86064,Functional endoscopic nasal surgery
Chronic sinusitis,H01..11,243,Sinusitis
Chronic sinusitis,H11y.11,19742,Nasal sinus polyps
Chronic sinusitis,H11y100,11744,Polyp of ethmoidal sinus
Chronic sinusitis,H11y200,35897,Polyp of maxillary sinus
Chronic sinusitis,H13..00,2257,Chronic sinusitis
Chronic sinusitis,H13..11,10546,Chronic rhinosinusitis
Chronic sinusitis,H130.00,4433,Chronic maxillary sinusitis
Chronic sinusitis,H130.11,33437,Antritis - chronic
Chronic sinusitis,H130.12,3624,Maxillary sinusitis
Chronic sinusitis,H131.00,15163,Chronic frontal sinusitis
Chronic sinusitis,H131.11,2984,Frontal sinusitis
Chronic sinusitis,H132.00,1674,Chronic ethmoidal sinusitis
Chronic sinusitis,H133.00,48703,Chronic sphenoidal sinusitis
Chronic sinusitis,H134.00,29429,Fistula of nasal sinus
Chronic sinusitis,H135.00,17173,Recurrent sinusitis
Chronic sinusitis,H13y.00,49548,Other chronic sinusitis
Chronic sinusitis,H13y000,39501,Chronic pansinusitis
Chronic sinusitis,H13y100,2233,Pansinusitis
Chronic sinusitis,H13yz00,54375,Other chronic sinusitis NOS
Chronic sinusitis,H13z.00,5437,Chronic sinusitis NOS
Chronic sinusitis,H17..12,18572,Allergic rhinosinusitis
Chronic sinusitis,Hyu2200,63733,[X]Other chronic sinusitis
Chronic sinusitis,J083500,6354,Oroantral fistula
Chronic ulcer of the skin,Z1B2300,22204,Dressing of skin ulcer
Chronic ulcer of the skin,M270600,106686,Stage III decubitus ulcer
Chronic ulcer of the skin,Z174Q00,72698,Skin ulcer care
Chronic ulcer of the skin,M273.00,104293,Non-healing leg ulcer
Chronic ulcer of the skin,M271300,11624,Arterial leg ulcer
Chronic ulcer of the skin,M272.00,3930,Ulcer of skin
Chronic ulcer of the skin,M271.15,14838,Trophic leg ulcer
Chronic ulcer of the skin,M271.14,32006,Neurogenic leg ulcer
Chronic ulcer of the skin,M271.11,5057,Foot ulcer
Chronic ulcer of the skin,M271.12,6308,Ischaemic leg ulcer
Chronic ulcer of the skin,M270z00,104552,Decubitus ulcer and pressure area NOS
Chronic ulcer of the skin,M270000,103207,Hospital acquired pressure ulcer
Chronic ulcer of the skin,M270700,106902,Stage IV decubitus ulcer
Chronic ulcer of the skin,M270.12,46101,Plaster ulcer
Chronic ulcer of the skin,M270.13,4929,Pressure sore
Chronic ulcer of the skin,M270.11,14995,Bed sore
Chronic ulcer of the skin,M270400,104850,Stage I decubitus ulcer and pressure area
Chronic ulcer of the skin,G833.00,18216,Varicose veins of the leg with rupture
