Disease,ReadCode,MedCode,ReadTerm
Other psychoactive substance misuse,Eu15000,44742,[X]Mnt/beh dis due oth stim inc caffein: acute intoxication
Other psychoactive substance misuse,Eu15100,72712,[X]Ment/behav dis due to use oth stims inc caff: harmful use
Other psychoactive substance misuse,Eu15200,33493,[X]Mental and behav dis oth stim inc caffein: dependnce synd
Other psychoactive substance misuse,Eu15211,10045,[X]Drug addiction-other stimul
Other psychoactive substance misuse,Eu15300,48760,[X]Mnt/behav dis other stimlnts inc caffeine: withdrwl state
Other psychoactive substance misuse,Eu15500,49879,[X]Mental/behav dis oth stims inc caffeine: psychotic dis
Other psychoactive substance misuse,Eu15700,59163,[X]Mnt/bh dis oth stm inc caffne resid/late-onset psycht dis
Other psychoactive substance misuse,Eu15z00,56650,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd
Other psychoactive substance misuse,Eu16.00,50265,[X]Mental and behavioural disorders due to use hallucinogens
Other psychoactive substance misuse,Eu16000,66187,[X]Mental & behav dis due hallucinogens: acute intoxicatn
Other psychoactive substance misuse,Eu16100,67491,[X]Mental and behav dis due to use hallucinogens: harmfl use
Other psychoactive substance misuse,Eu16200,65826,[X]Mental and behav dis due to hallucinogens: dependence syn
Other psychoactive substance misuse,Eu16211,47784,[X]Drug addiction - hallucinogen
Other psychoactive substance misuse,Eu16300,56179,[X]Mental and behav dis due hallucinogens: withdrawal state
Other psychoactive substance misuse,Eu16500,54983,[X]Mental & behav dis due to hallucinogens: psychotic disord
Other psychoactive substance misuse,Eu16700,105346,[X]Mnt/bh dis due hallucngns: resid & late-onset psychot dis
Other psychoactive substance misuse,Eu16711,35196,[X]Post hallucinogen perception disorder
Other psychoactive substance misuse,Eu16z00,92291,[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis
Other psychoactive substance misuse,Eu18.00,31736,[X]Mental & behav disorders due to use of volatile solvents
Other psychoactive substance misuse,Eu18000,50136,[X]Mental & behav dis due vol solvents: acute intoxication
Other psychoactive substance misuse,Eu18100,59009,[X]Mental and behav dis due volatile solvents: harmful use
Other psychoactive substance misuse,Eu18200,52815,[X]Mental and behav dis due to vol solvents: dependence synd
Other psychoactive substance misuse,Eu18211,33585,[X]Drug addiction - solvent
Other psychoactive substance misuse,Eu18400,62106,[X]Men & beh dis vol solvents: withdrawal state wth delirium
Other psychoactive substance misuse,Eu18500,98618,[X]Mental & behav dis due to vol solvents: psychotic disordr
Other psychoactive substance misuse,Eu18z00,49068,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis
Other psychoactive substance misuse,Eu19.00,10656,[X]Men & behav disorder multiple drug use/psychoactive subst
Other psychoactive substance misuse,Eu19000,60676,[X]Mental/behav dis multi drg use/psychoac subs: acute intox
Other psychoactive substance misuse,Eu19100,62959,[X]Mental and behav dis mlti drg/oth psychoa sbs: harmfl use
Other psychoactive substance misuse,Eu19200,45208,[X]Mental and behav dis mlti/oth psych sbs: dependence syndr
Other psychoactive substance misuse,Eu19211,9615,[X]Drug addiction NOS
Other psychoactive substance misuse,Eu19300,51290,[X]Mental and behav dis mlti/oth psychoa sbs: withdrwl state
Other psychoactive substance misuse,Eu19400,65950,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium
Other psychoactive substance misuse,Eu19500,24637,[X]Ment/behav dis mlti drug use/oth psyc sbs: psychotc dis
Other psychoactive substance misuse,Eu19600,106958,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr
Other psychoactive substance misuse,Eu19700,56948,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis
Other psychoactive substance misuse,Eu19y00,93009,[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis
Other psychoactive substance misuse,Eu19z00,70961,[X]Ment/beh dis multi drug use/oth psy sbs unsp mnt/beh dis
Other psychoactive substance misuse,Eu1A.00,32640,[X]Mental and behavioural disorders due use of crack cocaine
Other psychoactive substance misuse,Eu1A000,60420,[X]Ment behav dis due use crack cocaine: acute intoxication
Other psychoactive substance misuse,Eu1A100,86034,[X]Mental behav disorders due use crack cocaine: harmful use
Other psychoactive substance misuse,Eu1A200,102582,[X]Mental behav disorders due use crack cocaine: depend synd
Other psychoactive substance misuse,Eu1A300,101738,[X]Mental behav disord due crack cocaine: withdrawal state
Other psychoactive substance misuse,Eu1A500,102475,[X]Mental behav disord due crack cocaine: psychotic disorder
Other psychoactive substance misuse,Eu1Az00,91577,[X]Ment behav dis due crack cocaine: unsp ment and behav dis
Other psychoactive substance misuse,L183.00,41473,"Drug dependence in pregnancy, childbirth and the puerperium"
Other psychoactive substance misuse,L183.11,64500,Pregnancy and drug dependence
Other psychoactive substance misuse,L183100,63379,Drug dependence during pregnancy - baby delivered
Other psychoactive substance misuse,L183300,67098,Drug dependence during pregnancy - baby not yet delivered
Other psychoactive substance misuse,L183z00,96004,Drug dependence during pregnancy/childbirth/puerperium NOS
Other psychoactive substance misuse,SL50.00,61673,Opiate and narcotic poisoning
Other psychoactive substance misuse,SL50.12,32760,Opiate poisoning
Other psychoactive substance misuse,SL50100,20458,Heroin poisoning
Other psychoactive substance misuse,SL50500,37056,Morphine poisoning
Other psychoactive substance misuse,SL85000,10859,Cocaine poisoning
Other psychoactive substance misuse,SL96000,36231,Cannabis poisoning
Other psychoactive substance misuse,SL97000,31754,Amfetamine poisoning
Other psychoactive substance misuse,SL97011,102176,Amphetamine poisoning
Other psychoactive substance misuse,SL97200,37544,Ecstasy poisoning
Other psychoactive substance misuse,T800.00,54560,Accidental poisoning by heroin
Other psychoactive substance misuse,TJ51.00,55126,Adverse reaction to methadone
Other psychoactive substance misuse,TJ52100,48674,Adverse reaction to buprenorphine
Other psychoactive substance misuse,TJ85000,40852,Adverse reaction to cocaine
Other psychoactive substance misuse,TJ96000,33876,Adverse reaction to cannabis
Other psychoactive substance misuse,U1A5.11,51334,[X]Accidental poisoning with heroin
Other psychoactive substance misuse,U205.11,28710,[X]Overdose - heroin
Other psychoactive substance misuse,U605012,69347,[X] Adverse reaction to methadone
Other psychoactive substance misuse,U605015,73857,[X] Adverse reaction to buprenorphine
Other psychoactive substance misuse,U606312,109871,[X] Adverse reaction to cocaine
Other psychoactive substance misuse,U60A100,55611,[X]Opioid recept antag causing adverse effect in therap use
Other psychoactive substance misuse,Z1Q6200,60355,Methadone maintenance
Other psychoactive substance misuse,Z1Q6212,100632,Methadone therapy
Other psychoactive substance misuse,Z1Q6214,95460,Heroin maintenance
Other psychoactive substance misuse,Z416.00,9273,Substance abuse counselling
Other psychoactive substance misuse,ZV11400,21096,[V]Personal history of psychoactive substance abuse
Other psychoactive substance misuse,ZV11500,30711,[V]Personal history of drug abuse by injection
Other psychoactive substance misuse,ZV6D700,8463,[V]Drug abuse counselling and surveillance
