"Condition","ReadCode","MedCode","ReadTerm"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120z00",34136,"Benign essential hypertension in preg/childb/puerp NOS"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123z00",35646,"Transient hypertension of pregnancy NOS"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L128200",52621,"Pre-exist 2ndry hypertens comp preg childbth and puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121200",108840,"Renal hypertension in preg/childb/puerp -deliv with p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121000",64127,"Renal hypertension in pregnancy/childbirth/puerp unspecified"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122.00",66567,"Other pre-existing hypertension in preg/childbirth/puerp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121z00",94718,"Renal hypertension in pregnancy/childbirth/puerperium NOS"
"Early pregnancy loss"," L03..00 ",1744," Ectopic pregnancy"
"Early pregnancy loss"," 7E19000 ",2218," Removal of products of conception from fallopian tube"
"Early pregnancy loss"," L031200 ",3874," Tubal abortion"
"Early pregnancy loss"," 7E13300 ",11986," Excision of ruptured ectopic tubal pregnancy"
"Early pregnancy loss"," 584E.00 ",13984," Antenatal ultrasound confirms ectopic pregnancy"
"Early pregnancy loss"," L03y200 ",21467," Membranous pregnancy"
"Early pregnancy loss"," L031.00 ",21849," Tubal pregnancy"
"Early pregnancy loss"," 7E13100 ",27672," Excision of ectopic ovarian pregnancy"
"Early pregnancy loss"," 7E19011 ",29122," Removal of ectopic pregnancy from fallopian tube"
"Early pregnancy loss"," L03y100 ",32950," Cornual pregnancy"
"Early pregnancy loss"," L511.00 ",33441," Maternal care for viable fetus in abdominal pregnancy"
"Early pregnancy loss"," L03z.00 ",33724," Ectopic pregnancy NOS"
"Early pregnancy loss"," 7E19012 ",40279," Fimbrial extraction of tubal pregnancy"
"Early pregnancy loss"," L031000 ",44729," Fallopian tube pregnancy"
"Early pregnancy loss"," L031z00 ",50512," Tubal pregnancy NOS"
"Early pregnancy loss"," L03y000 ",52221," Cervical pregnancy"
"Early pregnancy loss"," Lyu0000 ",53908," [X]Other ectopic pregnancy"
"Early pregnancy loss"," L030.00 ",54866," Abdominal pregnancy"
"Early pregnancy loss"," L03y.00 ",58156," Other ectopic pregnancy"
"Early pregnancy loss"," L031100 ",59139," Gravid fallopian tube rupture"
"Early pregnancy loss"," L032.00 ",59276," Ovarian pregnancy"
"Early pregnancy loss"," L03yz00 ",61995," Other ectopic pregnancy NOS"
"Early pregnancy loss"," Q014.00 ",63825," Fetus or neonate affected by ectopic pregnancy"
"Early pregnancy loss"," Q014100 ",99006," Fetus or neonate affected by abdominal ectopic pregnancy"
"Early pregnancy loss"," Q014300 ",99008," Fetus or neonate affected by tubal ectopic pregnancy"
"Early pregnancy loss"," L03y300 ",106267," Combined or heterotopic pregnancy"
"Early pregnancy loss"," Q014000 ",107485," Fetus or neonate affected by unspecified ectopic pregnancy"
"Early pregnancy loss"," L03y500 ",112265," Intraligamentous pregnancy"
"Early pregnancy loss"," L04..11 ",165," Miscarriage"
"Early pregnancy loss"," L02..00 ",1737," Missed abortion"
"Early pregnancy loss"," L10zz11 ",2034," Inevitable abortion"
"Early pregnancy loss"," L04..00 ",3082," Spontaneous abortion"
"Early pregnancy loss"," 7E08800 ",4708," Dilation and curettage removal of missed abortion"
"Early pregnancy loss"," L044.00 ",7114," Inevitable abortion incomplete"
"Early pregnancy loss"," L041.00 ",7413," Spontaneous abortion incomplete"
"Early pregnancy loss"," L042.00 ",7817," Spontaneous abortion complete"
"Early pregnancy loss"," L043.00 ",8173," Inevitable abortion unspecified"
"Early pregnancy loss"," L097000 ",8996," Readmis for retain products of concept, spontaneous abortion"
"Early pregnancy loss"," L043.11 ",11234," Inevitable miscarriage unspecified"
"Early pregnancy loss"," L045.11 ",11323," Inevitable miscarriage complete"
"Early pregnancy loss"," L02..11 ",12241," Missed miscarriage"
"Early pregnancy loss"," L044.11 ",17625," Inevitable miscarriage incomp"
"Early pregnancy loss"," L04z.00 ",22379," Spontaneous abortion NOS"
"Early pregnancy loss"," L041z00 ",29439," Incomplete spontaneous abortion NOS"
"Early pregnancy loss"," L042z00 ",29940," Complete spontaneous abortion NOS"
"Early pregnancy loss"," L041z11 ",30276," Retained products after spontaneous abortion"
"Early pregnancy loss"," L045.00 ",33501," Inevitable abortion complete"
"Early pregnancy loss"," L045z00 ",33989," Complete inevitable abortion without complication"
"Early pregnancy loss","6755",35309," Post miscarriage counselling"
"Early pregnancy loss"," L040011 ",40258," Spontaneous abortion with sepsis"
"Early pregnancy loss"," L041100 ",41783," Incomp spontaneous abortion + delayed/excessive haemorrhage"
"Early pregnancy loss"," L040.00 ",42458," Spontaneous abortion unspecified"
"Early pregnancy loss"," L040111 ",45340," Spontaneous abortion with heavy bleeding"
"Early pregnancy loss"," L040900 ",48603," Inevitable miscarriage"
"Early pregnancy loss"," L041y00 ",50653," Incomp spontaneous abortion with no mention of complication"
"Early pregnancy loss"," L044z00 ",51614," Incomplete inevitable abortion without complication"
"Early pregnancy loss"," L044z11 ",53836," Incomplete inevitable miscarriage without complication"
"Early pregnancy loss"," L045z11 ",55404," Complete inevitable miscarriage without complication"
"Early pregnancy loss"," L042y00 ",56325," Complete spontaneous abortion + no mention of complication"
"Early pregnancy loss"," L040z00 ",56562," Unspecified spontaneous abortion NOS"
"Early pregnancy loss"," L041w00 ",56828," Incomp spontaneous abortion + other specified complication"
"Early pregnancy loss"," L045y11 ",57576," Complete inevitable miscarriage with OS complication"
"Early pregnancy loss"," L045x00 ",59116," Complete inevitable abortion with unspecified complication"
"Early pregnancy loss"," L045y00 ",63777," Complete inevitable abortion with OS complication"
"Early pregnancy loss"," L042x00 ",63778," Complete spontaneous abortion with complication NOS"
"Early pregnancy loss","9535",64736," Spontaneous misc 8-28 weeks"
"Early pregnancy loss"," L043y00 ",66365," Unspecified inevitable abortion with OS complication"
"Early pregnancy loss"," L041000 ",67699," Incomp spontaneous abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L043z00 ",68110," Unspecified inevitable abortion without complication"
"Early pregnancy loss"," L044y00 ",68311," Incomplete inevitable abortion with OS complication"
"Early pregnancy loss"," L040100 ",68511," Unspec spontaneous abortion + delayed/excessive haemorrhage"
"Early pregnancy loss"," L040w00 ",68669," Unspec spontaneous abortion + other specified complication"
"Early pregnancy loss"," L041x00 ",68740," Incomplete spontaneous abortion with complication NOS"
"Early pregnancy loss"," L040y00 ",68938," Unspec spontaneous abortion without mention of complication"
"Early pregnancy loss"," L040000 ",72307," Unspec spontaneous abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L044000 ",72459," Incomp inev abor comp by genital tract and pelvic infection"
"Early pregnancy loss"," L044x00 ",72593," Incomplete inevitable abortion with unspecified complication"
"Early pregnancy loss"," L044y11 ",92284," Incomplete inevitable miscarriage with other specified comp"
"Early pregnancy loss"," L043x00 ",94270," Unspecified inevitable abortion with unspec complication"
"Early pregnancy loss"," L042w00 ",94359," Complete spontaneous abortion + other specified complication"
"Early pregnancy loss"," L044x11 ",94976," Incomplete inevitable miscarriage with unspecified comp"
"Early pregnancy loss"," L044200 ",95625," Incomplete inevitable abortion complicated by embolism"
"Early pregnancy loss"," L02..12 ",96949," Silent miscarriage"
"Early pregnancy loss"," L043x11 ",99578," Unspecified inevitable miscarriage with unspec complication"
"Early pregnancy loss"," L042000 ",99736," Complete spontaneous abortion + genital tract/pelvic infect"
"Early pregnancy loss"," L040400 ",99955," Unspecified spontaneous abortion with metabolic disorder"
"Early pregnancy loss"," L040x00 ",104747," Unspecified spontaneous abortion with complication NOS"
"Early pregnancy loss"," L040500 ",105470," Unspecified spontaneous abortion with shock"
"Early pregnancy loss"," L045100 ",107001," Complete inevitable abor comp by delayed or excessive haem"
"Early pregnancy loss"," L043z11 ",107075," Unspecified inevitable miscarriage without complication"
"Early pregnancy loss"," L042100 ",107171," Complete spontaneous abortion +delayed/excessive haemorrhage"
"Early pregnancy loss"," L045211 ",107604," Complete inevitable miscarriage complicated by embolism"
"Early pregnancy loss"," L045111 ",107976," Complete inevitable miscar comp by delayed or excessive haem"
"Early pregnancy loss"," L045x11 ",108742," Complete inevitable miscarriage with unspecified comp"
"Early pregnancy loss"," L043y11 ",109228," Unspecified inevitable miscarriage with OS complication"
"Early pregnancy loss"," L044111 ",111306," Incomplete inev mis comp by delayed or excessive haemorrhage"
"Early pregnancy loss"," L045000 ",112450," Complete inev abor comp by genital tract and pelvic infec"
"Early pregnancy loss"," L043100 ",112579," Unspec inevit abortion comp by delayed or excessive haemorr"
"Early pregnancy loss"," 7E08400 ",1748," Suction termination of pregnancy"
"Early pregnancy loss"," L05..00 ",2187," Legally induced abortion"
"Early pregnancy loss"," 7E06600 ",2924," Hysterotomy and termination of pregnancy"
"Early pregnancy loss"," 7E08500 ",5357," Dilation of cervix and extraction termination of pregnancy"
"Early pregnancy loss"," L051.12 ",6730," Surgical abortion - incomplete"
"Early pregnancy loss"," 8H7W.00 ",8076," Refer to TOP counselling"
"Early pregnancy loss","6776.12",9199," TOP counselling"
"Early pregnancy loss"," L051.00 ",12337," Legal abortion incomplete"
"Early pregnancy loss"," 7E07113 ",16384," Curettage of uterus for termination of pregnancy NEC"
"Early pregnancy loss","6776.13",17294," Termination counselling"
"Early pregnancy loss"," 7E07011 ",18944," Dilation cervix uteri & curettage for termination pregnancy"
"Early pregnancy loss"," ZV25313 ",20621," [V]Admission for termination of pregnancy"
"Early pregnancy loss"," ZV25311 ",20910," [V]Admission for termination of pregnancy (TOP)"
"Early pregnancy loss","6776",20933," Preg. termination counselling"
"Early pregnancy loss"," 7E08411 ",21438," Vacuum termination of pregnancy"
"Early pregnancy loss"," 7E0B100 ",23357," Intraamniotic injection of abortifacient NEC"
"Early pregnancy loss"," L097100 ",23693," Readmission for retained produc of concept, legal abortion"
"Early pregnancy loss"," 9Ea..00 ",24303," Reason for termination of pregnancy"
"Early pregnancy loss"," L051z00 ",28605," Incomplete legal abortion NOS"
"Early pregnancy loss"," 7F02.11 ",30660," Feticide"
"Early pregnancy loss"," L05..13 ",31431," Therapeutic abortion"
"Early pregnancy loss"," L05z.00 ",33770," Legally induced abortion NOS"
"Early pregnancy loss"," L0A4.00 ",33964," Failed medical abortion, without complication"
"Early pregnancy loss"," L050z00 ",38415," Unspecified legal abortion NOS"
"Early pregnancy loss"," 7E0B400 ",38473," Insertion of prostaglandin abortifacient pessary"
"Early pregnancy loss"," L08..00 ",39470," Failed attempted abortion"
"Early pregnancy loss"," L051.11 ",39754," Medal abortion - incomplete"
"Early pregnancy loss"," L050x00 ",41098," Unspecified legal abortion with complication NOS"
"Early pregnancy loss"," L08z.00 ",41118," Failed attempted abortion NOS"
"Early pregnancy loss"," L052.11 ",41379," Medical abortion - complete"
"Early pregnancy loss"," L06..00 ",41606," Illegally induced abortion"
"Early pregnancy loss"," 7E0B000 ",42880," Intraamniotic injection of prostaglandin"
"Early pregnancy loss"," 7E07114 ",45862," Curettage of uterus for termination of pregnancy NEC"
"Early pregnancy loss"," Q486.00 ",46448," Fetal death due to termination of pregnancy"
"Early pregnancy loss"," L052.00 ",47298," Legal abortion complete"
"Early pregnancy loss"," L0A1.00 ",47376," Failed medical abortion complic by genital tract/pelvic infn"
"Early pregnancy loss"," L097200 ",47435," Readmission for retained produc of concept, illegal abortion"
"Early pregnancy loss"," L050w00 ",47931," Unspecified legal abortion with other specified complication"
"Early pregnancy loss"," L06..12 ",49467," Self-induced abortion"
"Early pregnancy loss"," L0A..00 ",49809," Failed attempted abortion"
"Early pregnancy loss"," L052.12 ",49849," Surgical abortion - complete"
"Early pregnancy loss"," L052y00 ",50612," Complete legal abortion with no mention of complication"
"Early pregnancy loss"," L0A2.00 ",50903," Failed medical abortion comp by delayed/excessive haem'ge"
"Early pregnancy loss"," ZV25B00 ",53201," [V]Admission for administration of abortifacient"
"Early pregnancy loss"," L060z00 ",53229," Unspecified illegal abortion NOS"
"Early pregnancy loss"," 7E0B500 ",55278," Insertion of abortifacient pessary NEC"
"Early pregnancy loss"," L050.00 ",56822," Legal abortion unspecified"
"Early pregnancy loss"," 7F02000 ",57408," Early selective feticide"
"Early pregnancy loss"," 7F02.00 ",57651," Selective destruction of fetus"
"Early pregnancy loss"," L052z00 ",58085," Complete legal abortion NOS"
"Early pregnancy loss"," L0A3.00 ",59572," Failed medical abortion, complicated by embolism"
"Early pregnancy loss"," L05..11 ",60771," Elective abortion"
"Early pregnancy loss"," 7F02200 ",64418," Selective feticide NEC"
"Early pregnancy loss"," 7F02100 ",66377," Late selective feticide"
"Early pregnancy loss"," L062.00 ",66561," Illegal abortion complete"
"Early pregnancy loss"," L052x00 ",67076," Complete legal abortion with complication NOS"
"Early pregnancy loss"," 7E0B.00 ",68683," Introduction of abortifacient into uterine cavity"
"Early pregnancy loss"," L051100 ",68936," Incomplete legal abortion + delayed or excessive haemorrhage"
"Early pregnancy loss"," L052100 ",69183," Complete legal abortion with delayed/excessive haemorrhage"
"Early pregnancy loss"," L052000 ",69190," Complete legal abortion + genital tract or pelvic infection"
"Early pregnancy loss"," 7F02z00 ",69435," Selective destruction of fetus NOS"
"Early pregnancy loss"," 7E0B200 ",69453," Extraamniotic injection of prostaglandin"
"Early pregnancy loss"," L050y00 ",70384," Unspecified legal abortion with no mention of complication"
"Early pregnancy loss"," L06..11 ",71289," Criminal abortion"
"Early pregnancy loss"," L060.00 ",71529," Illegal abortion unspecified"
"Early pregnancy loss"," L061.00 ",72229," Illegal abortion incomplete"
"Early pregnancy loss"," 7F02y00 ",72366," Other specified selective destruction of fetus"
"Early pregnancy loss"," L051y00 ",73443," Incomplete legal abortion with no mention of complication"
"Early pregnancy loss"," L050000 ",73445," Unspecified legal abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L061z00 ",94404," Incomplete illegal abortion NOS"
"Early pregnancy loss"," L06z.00 ",96418," Illegally induced abortion NOS"
"Early pregnancy loss"," L051w00 ",96652," Incomplete legal abortion with other specified complication"
"Early pregnancy loss"," L062w00 ",97991," Complete illegal abortion with other specified complication"
"Early pregnancy loss"," 9Ea0.00 ",98133," Risk life pregnant woman greater than if pregnancy terminatd"
"Early pregnancy loss"," L051000 ",99195," Incomplete legal abortion + genital tract/pelvic infection"
"Early pregnancy loss"," 7E0Bz00 ",99205," Introduction of abortifacient into uterine cavity NOS"
"Early pregnancy loss"," L052w00 ",99590," Complete legal abortion with other specified complication"
"Early pregnancy loss"," L062000 ",101050," Complete illegal abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L051700 ",101218," Incomplete medical abortion"
"Early pregnancy loss"," 7E0B300 ",101959," Extraamniotic injection of abortifacient NEC"
"Early pregnancy loss"," L08y.00 ",102090," Failed attempted abortion with no mention of complication"
"Early pregnancy loss","6776100",102648," Pre-termination counselling"
"Early pregnancy loss"," L050200 ",102820," Unspecified legal abortion + damage to pelvic organs/tissues"
"Early pregnancy loss"," Q48G.00 ",105006," Complication termination pregnancy affecting fetus newborn"
"Early pregnancy loss"," 7E0By00 ",105048," Introduction of abortifacient into uterine cavity OS"
"Early pregnancy loss"," L052500 ",105603," Complete legal abortion with shock"
"Early pregnancy loss"," L050100 ",106491," Unspecified legal abortion + delayed/excessive haemorrhage"
"Early pregnancy loss"," L08x.00 ",107159," Failed attempted abortion with complication NOS"
"Early pregnancy loss"," 7F09y00 ",111746," Other specified destruction of fetus"
"Early pregnancy loss"," L050300 ",112048," Unspecified legal abortion with renal failure"
"Early pregnancy loss"," L050400 ",112049," Unspecified legal abortion with metabolic disorder"
"Early pregnancy loss"," L050500 ",112050," Unspecified legal abortion with shock"
"Early pregnancy loss"," L050600 ",112051," Unspecified legal abortion with embolism"
"Early pregnancy loss"," L051200 ",112052," Incomplete legal abortion + damage to pelvic organs/tissues"
"Early pregnancy loss"," L051300 ",112053," Incomplete legal abortion with renal failure"
"Early pregnancy loss"," L051400 ",112054," Incomplete legal abortion with metabolic disorder"
"Early pregnancy loss"," L051500 ",112055," Incomplete legal abortion with shock"
"Early pregnancy loss"," L051600 ",112056," Incomplete legal abortion with embolism"
"Early pregnancy loss"," L051x00 ",112057," Incomplete legal abortion with complication NOS"
"Early pregnancy loss"," L052200 ",112058," Complete legal abortion + damage to pelvic organs or tissues"
"Early pregnancy loss"," L052300 ",112059," Complete legal abortion with renal failure"
"Early pregnancy loss"," L052400 ",112060," Complete legal abortion with metabolic disorder"
"Early pregnancy loss"," L052600 ",112061," Complete legal abortion with embolism"
"Early pregnancy loss"," L060000 ",112062," Unspec illegal abortion + genital tract or pelvic infection"
"Early pregnancy loss"," L060100 ",112063," Unspec illegal abortion + delayed or excessive haemorrhage"
"Early pregnancy loss"," L060200 ",112064," Unspecified illegal abortion + pelvic organ/tissue damage"
"Early pregnancy loss"," L060300 ",112065," Unspecified illegal abortion with renal failure"
"Early pregnancy loss"," L060400 ",112066," Unspecified illegal abortion with metabolic disorder"
"Early pregnancy loss"," L060500 ",112067," Unspecified illegal abortion with shock"
"Early pregnancy loss"," L060600 ",112068," Unspecified illegal abortion with embolism"
"Early pregnancy loss"," L060w00 ",112069," Unspecified illegal abortion + other specified complication"
"Early pregnancy loss"," L060x00 ",112070," Unspecified illegal abortion with complication NOS"
"Early pregnancy loss"," L060y00 ",112071," Unspecified illegal abortion with no mention of complication"
"Early pregnancy loss"," L061000 ",112072," Incomplete illegal abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L061100 ",112073," Incomplete illegal abortion + delayed/excessive haemorrhage"
"Early pregnancy loss"," L061200 ",112074," Incomplete illegal abortion + pelvic organ/tissue damage"
"Early pregnancy loss"," L061300 ",112075," Incomplete illegal abortion with renal failure"
"Early pregnancy loss"," L061400 ",112076," Incomplete illegal abortion with metabolic disorder"
"Early pregnancy loss"," L061500 ",112077," Incomplete illegal abortion with shock"
"Early pregnancy loss"," L061600 ",112078," Incomplete illegal abortion with embolism"
"Early pregnancy loss"," L061w00 ",112079," Incomplete illegal abortion + other specified complication"
"Early pregnancy loss"," L061x00 ",112080," Incomplete illegal abortion with complication NOS"
"Early pregnancy loss"," L061y00 ",112081," Incomplete illegal abortion with no mention of complication"
"Early pregnancy loss"," L062100 ",112082," Complete illegal abortion + delayed or excessive haemorrhage"
"Early pregnancy loss"," L062200 ",112083," Complete illegal abortion + pelvic organ/tissue damage"
"Early pregnancy loss"," L062300 ",112084," Complete illegal abortion with renal failure"
"Early pregnancy loss"," L062400 ",112085," Complete illegal abortion with metabolic disorder"
"Early pregnancy loss"," L062500 ",112086," Complete illegal abortion with shock"
"Early pregnancy loss"," L062600 ",112087," Complete illegal abortion with embolism"
"Early pregnancy loss"," L062x00 ",112088," Complete illegal abortion with complication NOS"
"Early pregnancy loss"," L062y00 ",112089," Complete illegal abortion with no mention of complication"
"Early pregnancy loss"," L062z00 ",112090," Complete illegal abortion NOS"
"Early pregnancy loss"," L080.00 ",112091," Failed attempted abortion + genital tract/pelvic infection"
"Early pregnancy loss"," L081.00 ",112092," Failed attempted abortion + delayed or excessive haemorrhage"
"Early pregnancy loss"," L082.00 ",112093," Failed attempted abortion + damage to pelvic organs/tissues"
"Early pregnancy loss"," L083.00 ",112094," Failed attempted abortion with renal failure"
"Early pregnancy loss"," L084.00 ",112095," Failed attempted abortion with metabolic disorder"
"Early pregnancy loss"," L085.00 ",112096," Failed attempted abortion with shock"
"Early pregnancy loss"," L086.00 ",112097," Failed attempted abortion with embolism"
"Early pregnancy loss"," L08w.00 ",112098," Failed attempted abortion with other specified complication"
"Early pregnancy loss"," Lyu0300 ",112134," [X]Failed medical abortion,wth other+unspcfied complications"
"Early pregnancy loss"," Lyu0400 ",112135," [X]Oth+unspcf failed inducd abort,complct gen tract+pelv inf"
"Early pregnancy loss"," Lyu0500 ",112136," [X]Oth+unspc fail induc abortn,complict/delay/exces h'morrhg"
"Early pregnancy loss"," Lyu0600 ",112137," [X]Other+unspcf failed induced abortion,complicated/embolism"
"Early pregnancy loss"," Lyu0700 ",112138," [X]Oth+unspcf failed inducd abortn,wth oth+unspcf complicatn"
"Early pregnancy loss"," Lyu0800 ",112139," [X]Other+unspcf failed induced abortion,without complication"
"Early pregnancy loss"," 7F09.00 ",112156," Destruction of fetus"
"Early pregnancy loss"," 7F09z00 ",112157," Unspecified destruction of fetus"
"Early pregnancy loss"," L05..12 ",255," Termination of pregnancy"
"Early pregnancy loss"," 7E08600 ",1686," Termination of pregnancy NEC"
"Early pregnancy loss"," L051711 ",102576," Incomplete termination of pregnancy"
"Early pregnancy loss"," 8Cg..00 ",102635," Pregnancy termination care"
"Early pregnancy loss","6776000",102994," Post-termination counselling"
"Early pregnancy loss"," L00..00 ",4530," Hydatidiform mole"
"Early pregnancy loss"," 7E08700 ",5216," Dilation and curettage for removal of mole"
"Early pregnancy loss"," L011.11 ",16738," Fleshy mole"
"Early pregnancy loss"," L001.00 ",29019," Incomplete and partial hydatidiform mole"
"Early pregnancy loss"," L00..12 ",36642," Vesicular mole"
"Early pregnancy loss"," L002.00 ",38108," Complete hydatidiform mole"
"Early pregnancy loss"," L011.00 ",38625," Carneous mole"
"Early pregnancy loss"," L00..11 ",42173," Trophoblastic disease"
"Early pregnancy loss"," L000.00 ",49331," Classical hydatidiform mole"
"Early pregnancy loss"," B911012 ",101813," Invasive mole - placenta"
"Early pregnancy loss"," B911100 ",106056," Epithelioid trophoblastic tumour"
"Early pregnancy loss"," L010.00 ",5107," Blighted ovum"
"Early pregnancy loss"," L010.11 ",48552," Anembryonic pregnancy"
"Pregnancy disorders: mental health","17614",9," [X]Puerperal psychosis NOS "
"Pregnancy disorders: mental health","100628",12," Mental disorder in puerperium - baby previously delivered "
"Pregnancy disorders: mental health","46756",10," Mental disorders in pregnancy, childbirth and the puerperium "
"Pregnancy disorders: mental health","24927",5," [X]Mental and behav disorders assoc with the puerperium NEC "
"Pregnancy disorders: mental health","113741",13," Mental disorder during pregnancy/childbirth/puerperium NOS "
"Pregnancy disorders: mental health","2114",3," Unspecified puerperal psychosis "
"Pregnancy disorders: mental health","2923",1," Puerperal depression "
"Pregnancy disorders: mental health","40224",6," [X]Mild mental/behav disorder assoc with the puerperium NEC "
"Pregnancy disorders: mental health","40500",8," [X]Severe mental and behav disorder assoc wth puerperium NEC "
"Pregnancy disorders: mental health","103283",11," Mental disorder in the puerperium - baby delivered "
"Pregnancy disorders: mental health","2639",4," Postnatal depression "
"Pregnancy disorders: mental health","13307",7," [X]Postnatal depression NOS "
"Pregnancy disorders: mental health","104989",14," Fetus or neonate affected by maternal postnatal depression "
"Pregnancy disorders: mental health","18702",2," Postnatal depression counselling "
"Pregnancy disorders: others","14644",9," UTI - urinary tract infection in pregnancy "
"Pregnancy disorders: others","27451",3," Genitourinary tract infection in pregnancy unspecified "
"Pregnancy disorders: others","6649",7," Urinary tract infection complicating pregnancy "
"Pregnancy disorders: others","15418",5," Genitourinary tract infection in pregnancy - not delivered "
"Pregnancy disorders: others","98981",6," Genitourinary tract infection in pregnancy with p/n comp "
"Pregnancy disorders: others","15634",8," Genitourinary tract infection in pregnancy NOS "
"Pregnancy disorders: others","67975",2," Genitourinary tract infections in pregnancy "
"Pregnancy disorders: others","100892",11," [X]Other+unspcf genitourinary tract infection in pregnancy "
"Pregnancy disorders: others","16017",4," Genitourinary tract infection in pregnancy - delivered "
"Pregnancy disorders: others","105918",1," Urinary tract infection following abortive pregnancy "
"Pregnancy disorders: others","114873",10," [X]Infections of other parts of urinary tract in pregnancy "
"Smoking status","1371.11",11788,"Non-smoker"
"Smoking status","1372.11",12941,"Occasional smoker"
"Smoking status","137..11",12942,"Smoker - amount smoked"
"Smoking status","1371.00",33,"Never smoked tobacco"
"Smoking status","1372.00",12958,"Trivial smoker - < 1 cig/day"
"Smoking status","1373.00",12944,"Light smoker - 1-9 cigs/day"
"Smoking status","1374.00",1878,"Moderate smoker - 10-19 cigs/d"
"Smoking status","1375.00",3568,"Heavy smoker - 20-39 cigs/day"
"Smoking status","1376.00",1822,"Very heavy smoker - 40+cigs/d"
"Smoking status","1377.00",12961,"Ex-trivial smoker (<1/day)"
"Smoking status","1378.00",12957,"Ex-light smoker (1-9/day)"
"Smoking status","1379.00",12955,"Ex-moderate smoker (10-19/day)"
"Smoking status","137A.00",12956,"Ex-heavy smoker (20-39/day)"
"Smoking status","137B.00",12959,"Ex-very heavy smoker (40+/day)"
"Smoking status","137b.00",31114,"Ready to stop smoking"
"Smoking status","137C.00",12964,"Keeps trying to stop smoking"
"Smoking status","137c.00",30423,"Thinking about stopping smoking"
"Smoking status","137d.00",30762,"Not interested in stopping smoking"
"Smoking status","137e.00",41979,"Smoking restarted"
"Smoking status","137F.00",12946,"Ex-smoker - amount unknown"
"Smoking status","137f.00",46321,"Reason for restarting smoking"
"Smoking status","137G.00",12240,"Trying to give up smoking"
"Smoking status","137h.00",62686,"Minutes from waking to first tobacco consumption"
"Smoking status","137H.00",12947,"Pipe smoker"
"Smoking status","137J.00",12943,"Cigar smoker"
"Smoking status","137j.00",97210,"Ex-cigarette smoker"
"Smoking status","137K.00",776,"Stopped smoking"
"Smoking status","137K000",99838,"Recently stopped smoking"
"Smoking status","137L.00",60,"Current non-smoker"
"Smoking status","137l.00",100495,"Ex roll-up cigarette smoker"
"Smoking status","137m.00",101338,"Failed attempt to stop smoking"
"Smoking status","137M.00",12945,"Rolls own cigarettes"
"Smoking status","137N.00",26470,"Ex pipe smoker"
"Smoking status","137O.00",19488,"Ex cigar smoker"
"Smoking status","137P.00",93,"Cigarette smoker"
"Smoking status","137P.11",1823,"Smoker"
"Smoking status","137Q.00",12952,"Smoking started"
"Smoking status","137Q.11",12951,"Smoking restarted"
"Smoking status","137R.00",10558,"Current smoker"
"Smoking status","137S.00",90,"Ex smoker"
"Smoking status","137T.00",12878,"Date ceased smoking"
"Smoking status","137V.00",12966,"Smoking reduced"
"Smoking status","13p..00",10211,"Smoking cessation milestones"
"Smoking status","13p0.00",34126,"Negotiated date for cessation of smoking"
"Smoking status","13p1.00",34127,"Smoking status at 4 weeks"
"Smoking status","13p2.00",34374,"Smoking status between 4 and 52 weeks"
"Smoking status","13p3.00",41405,"Smoking status at 52 weeks"
"Smoking status","13p4.00",10898,"Smoking free weeks"
"Smoking status","13p5.00",38112,"Smoking cessation programme start date"
"Smoking status","13p5000",101764,"Practice based smoking cessation programme start date"
"Smoking status","13p6.00",28886,"Carbon monoxide reading at 4 weeks"
"Smoking status","13p7.00",103208,"Smoking status at 12 weeks"
"Smoking status","13p8.00",102951,"Lost to smoking cessation follow-up"
"Smoking status","38DH.00",97643,"Fagerstrom test for nicotine dependence"
"Smoking status","6791.00",2111,"Health ed. - smoking"
"Smoking status","67H6.00",98137,"Brief intervention for smoking cessation"
"Smoking status","745H.00",74907,"Smoking cessation therapy"
"Smoking status","745H000",81440,"Nicotine replacement therapy using nicotine patches"
"Smoking status","745H100",85975,"Nicotine replacement therapy using nicotine gum"
"Smoking status","745H200",85247,"Nicotine replacement therapy using nicotine inhalator"
"Smoking status","745H300",89464,"Nicotine replacement therapy using nicotine lozenges"
"Smoking status","745H400",94958,"Smoking cessation drug therapy"
"Smoking status","745Hy00",91708,"Other specified smoking cessation therapy"
"Smoking status","745Hz00",90522,"Smoking cessation therapy NOS"
"Smoking status","8B2B.00",9833,"Nicotine replacement therapy"
"Smoking status","8B3f.00",25106,"Nicotine replacement therapy provided free"
"Smoking status","8B3Y.00",32572,"Over the counter nicotine replacement therapy"
"Smoking status","8BP3.00",67178,"Nicotine replacement therapy provided by community pharmacis"
