Condition,Prodcode,Gemscriptcode,ProductName,Aurum
Constipation,33510,80993020,Sodium lauryl sulphoacetate with sodium citrate enema,MULTIPLY_ProdcodeID_constipation
Constipation,33604,81341020,Dioctyl sulphosuccinate with phenolphthalein 100mg+60mg tablets,MULTIPLY_ProdcodeID_constipation
Constipation,33678,63394020,Lactulose 3.1-3.7g/5ml oral solution (Kent Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,33700,65030020,Senna 7.5mg tablets (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,33798,56852020,Bisacodyl 5mg gastro-resistant tablets (Actavis UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,33799,48887020,Bisacodyl 5mg gastro-resistant tablets (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,33863,51361020,Regulan 3.6g Sachets (Procter & Gamble (Health & Beauty Care) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34015,49928020,Lactulose 3.1-3.7g/5ml Oral solution (Berk Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34016,48882020,Bisacodyl 5mg Tablet (Celltech Pharma Europe Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34027,53736020,Bisacodyl 5mg Tablet (IVAX Pharmaceuticals UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34055,49936020,Lactulose 3.1-3.7g/5ml oral solution (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34154,51338020,Glycerin 2g Suppository (C P Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34191,51337020,Glycerin 1g Suppository (C P Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34243,49748020,Glycerin 1g Suppository (Celltech Pharma Europe Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34352,62406020,Bisacodyl 5mg gastro-resistant tablets (Sovereign Medical Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34360,51435020,Lactulose 3.1-3.7g/5ml oral solution (Novartis Consumer Health UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34389,49750020,Glycerin 4g Suppository (Celltech Pharma Europe Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34564,55810020,Co-danthramer 37.5mg/500mg capsules (Napp Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34704,60654020,Co-danthrusate 50mg+60mg Capsule (Actavis UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34772,53731020,Bisacodyl 5mg Tablet (Approved Prescription Services Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,34800,64213020,Ispaghula husk 3.5g effervescent granules sachets gluten free sugar free (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,35348,91133020,DulcoEase 100mg capsules (Sanofi),MULTIPLY_ProdcodeID_constipation
Constipation,35443,93214020,Movicol Plain oral powder 13.7g sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,35615,91127020,Vantage Pharmacy Constipation Relief 5mg gastro-resistant tablets (Vantage),MULTIPLY_ProdcodeID_constipation
Constipation,35727,92659020,Moviprep oral powder sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,35847,93193020,Senokot Dual Relief tablets (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,36071,51063020,Bisacodyl 10mg Suppository (Richard Daniel & Son Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,36256,!8504194,SENNA,MULTIPLY_ProdcodeID_constipation
Constipation,36760,79474020,Entrolax 5mg Gastro-resistant tablet (Galpharm International Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,36905,93682020,CitraFleet oral powder 16.11g sachets (Casen Recordati S.L.),MULTIPLY_ProdcodeID_constipation
Constipation,37631,94532020,Dioctyl 100mg capsules (UCB Pharma Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,37647,94166020,Ispaghula husk with lactobacillus and bifidobacteria oral powder,MULTIPLY_ProdcodeID_constipation
Constipation,38140,81801020,Sodium sulphate ppwder,MULTIPLY_ProdcodeID_constipation
Constipation,38390,95001020,Laxido Orange oral powder sachets (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,38425,48883020,Bisacodyl 10mg Suppository (Celltech Pharma Europe Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,38556,95352020,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials,MULTIPLY_ProdcodeID_constipation
Constipation,39230,95095020,Dual Lax Extra Strong tablets (G.R. Lane Health Products Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,39532,96359020,Movicol Chocolate oral powder 13.9g sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,39660,96540020,Macrogol 13.7g Powder,MULTIPLY_ProdcodeID_constipation
Constipation,39702,96538020,Macrogol compound oral powder sachets NPF,MULTIPLY_ProdcodeID_constipation
Constipation,39734,96658020,Laxido Natural oral powder 13.7g sachets (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,39986,95354020,Relistor 12mg/0.6ml solution for injection vials (Swedish Orphan Biovitrum Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,40163,62882020,Co-danthramer 75mg+1000mg/5ml Oral suspension (Neo Laboratories Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,40315,76037020,Phosphates enema (Formula B) 128ml standard tube (Essential Generics Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,40791,97335020,Macrogol compound oral powder sachets NPF sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,40803,97355020,Fybogel Hi-Fibre Orange 3.5g effervescent granules sachets (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,40847,97357020,Fybogel Hi-Fibre Lemon 3.5g effervescent granules sachets (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41540,55334020,Glycerin 4g Suppository (Approved Prescription Services Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41552,55554020,liquid paraffin and magnesium hydroxide emulsion (William Ransom),MULTIPLY_ProdcodeID_constipation
Constipation,41557,49962020,Magnesium hydroxide oral suspension (Thornton & Ross Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41565,56327020,Senna Tablet (Family Health),MULTIPLY_ProdcodeID_constipation
Constipation,41638,51432020,Lactulose 3.1-3.7g/5ml Oral solution (Solvay Healthcare),MULTIPLY_ProdcodeID_constipation
Constipation,41685,59572020,Bisacodyl 10mg suppositories (Martindale Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41730,57848020,Glycerol 4g suppositories (Martindale Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41738,51564020,Paraffin emulsion (William Ransom),MULTIPLY_ProdcodeID_constipation
Constipation,41776,97339020,Molaxole oral powder sachets (Meda Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41850,97846020,Fybogel Lemon 3.5g effervescent granules sachets SF (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41857,97750020,Regulan 3.4g oral powder sachets orange (Procter & Gamble (Health & Beauty Care) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41865,97754020,Regulan 3.4g oral powder sachets lemon & lime (Procter & Gamble (Health & Beauty Care) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41867,97844020,Fybogel Orange 3.5g effervescent granules sachets SF (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41987,68312020,Magnesium sulfate powder (J M Loveridge Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,41994,55741020,Figs compound liquid,MULTIPLY_ProdcodeID_constipation
Constipation,42004,55748020,Cascara tablets,MULTIPLY_ProdcodeID_constipation
Constipation,42079,59261020,Co-danthrusate 50mg+60mg Capsule (IVAX Pharmaceuticals UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,42225,70189020,Co-danthrusate 50mg/60mg capsules (Focus Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,42471,92651020,Macrogol with sodium sulphate and electrolytes with ascorbic acid and sodium ascorbate Powder,MULTIPLY_ProdcodeID_constipation
Constipation,42518,51570020,Paraffin emulsion (Thornton & Ross Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,42589,98120020,Macrogol 4000 10g oral powder sachets sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,42802,56653020,Co-danthramer 25mg/200mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,42948,98418020,Micralax Micro-enema 5ml (RPH Pharmaceuticals AB),MULTIPLY_ProdcodeID_constipation
Constipation,43070,98240020,Prucalopride 2mg tablets,MULTIPLY_ProdcodeID_constipation
Constipation,43146,76764020,Macrogol sugar free Powder (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,43211,98414020,Normax oral suspension (Focus Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,43213,98236020,Prucalopride 1mg tablets,MULTIPLY_ProdcodeID_constipation
Constipation,43214,98242020,Resolor 2mg tablets (Shire Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,43437,92475020,Bisacodyl oral liquid,MULTIPLY_ProdcodeID_constipation
Constipation,43449,57019020,Lactulose 3.1-3.7g/5ml oral solution (Actavis UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,43751,98122020,Dulcobalance 10g oral powder sachets (Boehringer Ingelheim Self-Medication Division),MULTIPLY_ProdcodeID_constipation
Constipation,43942,98714020,Laxido Orange oral powder sachets sugar free (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,44001,98698020,Dulcolax Pico 2.5mg Perles (Boehringer Ingelheim Self-Medication Division),MULTIPLY_ProdcodeID_constipation
Constipation,44019,98845020,Ispaghula husk 3.5g granules sachets gluten free sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,44027,98803020,Ispaghula husk 3.5g effervescent granules sachets gluten free sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,44103,98238020,Resolor 1mg tablets (Shire Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,44163,98883020,Fybogel 3.5g effervescent granules sachets plain SF (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,44323,99033020,Senokot Comfort tablets (Reckitt Benckiser Healthcare (UK) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,44361,98777020,Ispaghula husk 90% granules sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,44902,99277020,Sodium picosulfate with magnesium citrate powder for oral solution,MULTIPLY_ProdcodeID_constipation
Constipation,45290,60726020,Co-danthramer 25mg/200mg/5ml oral suspension sugar free (Approved Prescription Services Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,45472,99021020,Pyridostigmine bromide 30mg/5ml oral suspension,MULTIPLY_ProdcodeID_constipation
Constipation,45651,98913020,Moviprep Orange oral powder sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,46356,38021,Macrogol Oral solution,MULTIPLY_ProdcodeID_constipation
Constipation,46496,54235020,Magnesium sulphate with phenolphthalein Tablet,MULTIPLY_ProdcodeID_constipation
Constipation,46515,41021,Movicol Liquid (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,46907,53292020,Magnesium hydroxide oral suspension (J M Loveridge Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,47113,735021,Syrup of oral figs,MULTIPLY_ProdcodeID_constipation
Constipation,47272,768021,Lactulose 10g/15ml oral solution 15ml sachets sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,47412,75396020,Sodium picosulfate 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,47908,98156020,Bisacodyl 10mg/30ml enema,MULTIPLY_ProdcodeID_constipation
Constipation,48405,13360020,Laxagol oral powder sachets (Auden McKenzie (Pharma Division) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48407,12851020,Normacol Plus granules (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48411,12850020,Sterculia 62% / Frangula 8% granules gluten free,MULTIPLY_ProdcodeID_constipation
Constipation,48419,12856020,Normacol granules (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48430,537020,Senna fruit 12.4% / Ispaghula 54.2% granules,MULTIPLY_ProdcodeID_constipation
Constipation,48563,44469020,Movicol Paediatric Chocolate oral powder 6.9g sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48627,12855020,Sterculia 62% granules gluten free,MULTIPLY_ProdcodeID_constipation
Constipation,48695,13357020,Macrogol compound oral powder sachets sugar free plain (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48785,13356020,Macrogol compound oral powder sachets sugar free (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48826,12858020,Normacol granules 7g sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,48924,13355020,Movicol oral powder 13.8g sachets lemon & lime (DE Pharmaceuticals),MULTIPLY_ProdcodeID_constipation
Constipation,48929,12852020,Sterculia 62% / Frangula 8% granules 7g sachets gluten free,MULTIPLY_ProdcodeID_constipation
Constipation,48944,13359020,Macrogol compound oral powder sachets sugar free (Chanelle Medical UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,49115,573020,Senokot 7.5mg tablets (Forum Health Products Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,49118,39919020,Fybogel 3.5g effervescent granules sachets plain SF (Waymade Healthcare Plc),MULTIPLY_ProdcodeID_constipation
Constipation,49169,12853020,Normacol Plus granules 7g sachets (Norgine Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,49197,13942021,Relaxit Micro-enema 5ml (Supra Enterprises Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,49549,37198020,CitraFleet oral powder 15.08g sachets (Casen Recordati S.L.),MULTIPLY_ProdcodeID_constipation
Constipation,49582,36671020,Ispaghula husk oral powder sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,49782,12857020,Sterculia 62% granules 7g sachets gluten free,MULTIPLY_ProdcodeID_constipation
Constipation,50354,37461020,Bisacodyl 7.5mg suppositories,MULTIPLY_ProdcodeID_constipation
Constipation,50388,30198020,Sodium dihydrogen phosphate dihydrate 680mg / Sodium bicarbonate 500mg suppositories,MULTIPLY_ProdcodeID_constipation
Constipation,50553,35920020,"Epsom Salts (Bell,Sons & Co (Druggists) Ltd)",MULTIPLY_ProdcodeID_constipation
Constipation,50604,20656020,Pyridostigmine bromide 60mg/5ml oral solution,MULTIPLY_ProdcodeID_constipation
Constipation,50731,37147020,Fleet Bisacodyl 10mg/30ml enema (Imported (United States)),MULTIPLY_ProdcodeID_constipation
Constipation,51033,36672020,Husk oral powder (Savant Distribution Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,51238,39920020,Fybogel Orange 3.5g effervescent granules sachets SF (Waymade Healthcare Plc),MULTIPLY_ProdcodeID_constipation
Constipation,51251,21633020,Boots Compound Laxative Syrup of Figs (The Boots Company Plc),MULTIPLY_ProdcodeID_constipation
Constipation,51486,35889020,Ortisan Fruits & Fibre Cubes (BBI Healthcare Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,51540,35917020,Magnesium sulfate powder,MULTIPLY_ProdcodeID_constipation
Constipation,51682,38074020,Macrogol compound oral liquid NPF sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,51744,21632020,Fig 500microlitres/5ml / Senna fruit 400microlitres/5ml oral solution,MULTIPLY_ProdcodeID_constipation
Constipation,52697,35919020,Epsom Salts (The Boots Company Plc),MULTIPLY_ProdcodeID_constipation
Constipation,52936,39918020,Fybogel Lemon 3.5g effervescent granules sachets SF (Waymade Healthcare Plc),MULTIPLY_ProdcodeID_constipation
Constipation,53857,46087020,Macroherm oral powder 13.8g sachets (Ennogen Pharma Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,54356,10380020,Ispaghula husk 3.5g effervescent granules sachets gluten free sugar free (Phoenix Healthcare Distribution Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,54558,581020,Lactulose 3.1-3.7g/5ml oral solution (Arrow Generics Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,54681,98501020,Bisacodyl 5mg/5ml rectal solution,MULTIPLY_ProdcodeID_constipation
Constipation,54949,13559020,Generic Picolax oral powder 16.1g sachets sugar free,MULTIPLY_ProdcodeID_constipation
Constipation,55031,41654020,Lactulose 10g/15ml oral solution 15ml sachets sugar free (A A H Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,55574,47710020,Macrogol compound oral powder sachets sugar free (Waymade Healthcare Plc),MULTIPLY_ProdcodeID_constipation
Constipation,55602,21060020,Bisacodyl 2.74mg/ml rectal solution (Drug Tariff Special Order),MULTIPLY_ProdcodeID_constipation
Constipation,55869,50197020,Paraffin emulsion (C P Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,56055,35896020,Sodium dihydrogen phosphate dihydrate 780mg/5ml oral solution,MULTIPLY_ProdcodeID_constipation
Constipation,56496,28748020,Lactulose 10g oral powder sachets,MULTIPLY_ProdcodeID_constipation
Constipation,56513,96983020,Normax capsules (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,56728,15737021,Macrogol compound oral powder sachets sugar free (J M McGill Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,56783,582020,Lactulose 3.1-3.7g/5ml oral solution (Phoenix Healthcare Distribution Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,57122,37076020,Califig Syrup of Figs oral solution (Seven Seas Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,57396,16822021,Macrogol compound oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,57575,30199020,Lecicarbon E suppositories (Imported (Germany)),MULTIPLY_ProdcodeID_constipation
Constipation,57576,598020,Glycerol 4g suppositories (Teva UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,59468,17358021,Lecicarbon A suppositories (Aspire Pharma Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60361,541020,Entrolax Constipation Relief 5mg gastro-resistant tablets (Galpharm International Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60391,21463021,CosmoCol Orange Lemon and Lime oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60748,25569021,CosmoCol Lemon and Lime Flavour oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60819,25567021,Macrogol compound oral powder sachets sugar free (Actavis UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60844,25568021,CosmoCol Orange Flavour oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60848,583020,Lactulose 3.1-3.7g/5ml oral solution (Almus Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,60892,23808021,Macrogol compound oral powder sachets sugar free (DE Pharmaceuticals),MULTIPLY_ProdcodeID_constipation
Constipation,61192,26815021,Macilax Paediatric oral powder 6.9g sachets (Teva UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,61238,19129020,Bisacodyl 5mg/5ml oral suspension,MULTIPLY_ProdcodeID_constipation
Constipation,62124,566020,Potter's Senna 7.5mg tablets (Potter's (Herbal Supplies) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,62360,26811021,Macilax oral powder 13.8g sachets (Teva UK Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,62447,35369020,Pyridostigmine bromide 180mg/5ml oral suspension,MULTIPLY_ProdcodeID_constipation
Constipation,62654,51339020,Glycerin 4g Suppository (C P Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,62905,44312021,Macrogol compound half-strength oral powder sachets NPF sugar free (AM Distributions (Yorkshire) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,62981,44308021,Macrogol compound oral powder sachets sugar free (AM Distributions (Yorkshire) Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,63251,29144020,Generic Senokot Dual Relief tablets,MULTIPLY_ProdcodeID_constipation
Constipation,63280,44955021,CosmoCol Plain oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,63301,44957021,CosmoCol Paediatric oral powder 6.9g sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,63339,44958021,CosmoCol Half oral powder 6.9g sachets (Stirling Anglian Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,63732,17051021,Lactulose 10g/15ml oral solution 15ml sachets sugar free (Colorama Pharmaceuticals Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,64099,49133021,Laxido Paediatric Plain oral powder 6.9g sachets (Galen Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,64480,44309021,Macrogol compound oral powder sachets sugar free (Ennogen Healthcare Ltd),MULTIPLY_ProdcodeID_constipation
Constipation,64896,99017020,Pyridostigmine bromide 30mg/5ml oral solution,MULTIPLY_ProdcodeID_constipation
